annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
382	6.677777778	0.547120419	0.049982553	0.497137866	0.597102972	FALSE	FALSE	FALSE
386	6.743055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
384	6.704166667	0.53125	0.049976843	0.481273157	0.581226843	FALSE	FALSE	FALSE
383	6.622222222	0.537859008	0.049996302	0.487862706	0.587855309	FALSE	FALSE	FALSE
385	6.836111111	0.475324675	0.049948561	0.425376115	0.525273236	FALSE	FALSE	FALSE
382	6.640277778	0.45026178	0.049956972	0.400304808	0.500218753	FALSE	FALSE	FALSE
385	6.848611111	0.519480519	0.049971526	0.469508994	0.569452045	FALSE	FALSE	FALSE
386	6.693055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
381	6.745833333	0.443569554	0.049950817	0.393618736	0.493520371	FALSE	FALSE	FALSE
385	6.761111111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
386	6.893055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
385	6.773611111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
383	6.797222222	0.54308094	0.049953777	0.493127163	0.593034717	FALSE	FALSE	FALSE
386	6.743055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
385	6.811111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.723611111	0.519480519	0.049971526	0.469508994	0.569452045	FALSE	FALSE	FALSE
386	6.805555556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
385	6.748611111	0.522077922	0.04996072	0.472117202	0.572038642	FALSE	FALSE	FALSE
386	6.843055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
385	6.623611111	0.477922078	0.04996072	0.427961358	0.527882798	FALSE	FALSE	FALSE
386	6.768055556	0.489637306	0.049933779	0.439703526	0.539571085	FALSE	FALSE	FALSE
386	6.805555556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
385	6.686111111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
386	6.730555556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
386	6.793055556	0.5	0.049944507	0.450055493	0.549944507	FALSE	FALSE	FALSE
385	6.886111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
