annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound
35	0.33055555555555555	0.7843191706580799	0.04521286255512238	0.7391063081029575	0.8295320332132022
110	1.038888888888889	0.9353034447993478	0.04893102470478787	0.88637242009456	0.9842344695041356
45	0.425	0.7715034979349086	0.046519662926410396	0.7249838350084982	0.818023160861319
90	0.85	0.9396224527921075	0.04892700066547202	0.8906954521266355	0.9885494534575796
90	0.85	0.909168919574524	0.04978015388439135	0.8593887656901326	0.9589490734589153
145	1.3694444444444445	0.9196929656164416	0.049026539952927835	0.8706664256635138	0.9687195055693695
30	0.2833333333333333	0.9807387381559789	0.03775137951107709	0.9429873586449018	1.018490117667056
95	0.8972222222222223	0.9230455592461497	0.04868836747236013	0.8743571917737896	0.9717339267185099
145	1.3694444444444445	0.8884658945491459	0.04882702502594235	0.8396388695232035	0.9372929195750883
35	0.33055555555555555	0.6228416943461221	0.045212862555122406	0.5776288317909998	0.6680545569012445
170	1.6055555555555556	0.8869547055142288	0.04646799794380751	0.8404867075704213	0.9334227034580364
115	1.086111111111111	0.9467434799850405	0.04847741692928887	0.8982660630557516	0.9952208969143294
270	2.55	0.8830023709145307	0.04999152821247549	0.8330108427020553	0.9329938991270061
170	1.6055555555555556	0.9052614037238271	0.04965052843238768	0.8556108752914394	0.9549119321562148
105	0.9916666666666667	0.9418337839149049	0.04997410664917636	0.8918596772657286	0.9918078905640813
95	0.8972222222222223	0.9240105993826083	0.0479185937261727	0.8760920056564356	0.971929193108781
225	2.125	0.8576931789098294	0.049170244645251396	0.808522934264578	0.9068634235550809
30	0.2833333333333333	0.8385225236880425	1.2422965543328147e-16	0.8385225236880424	0.8385225236880426
50	0.4722222222222222	0.9769317890982918	0.04521286255512238	0.9317189265431695	1.0221446516534143
175	1.6527777777777777	0.9085186615602875	0.04986810764009311	0.8586505539201944	0.9583867692003806
205	1.9361111111111111	0.9143727777189562	0.04734255411995019	0.8670302235990061	0.9617153318389063
155	1.4638888888888888	0.8929701840053641	0.04966186028203244	0.8433083237233316	0.9426320442873966
130	1.2277777777777779	0.8655913192005679	0.0499481808769299	0.815643138323638	0.9155395000774977
180	1.7	0.9225681682458695	0.04882041675271092	0.8737477514931586	0.9713885849985804
115	1.086111111111111	0.9111873880284235	0.048571304055965235	0.8626160839724583	0.9597586920843887
30	0.2833333333333333	0.9614774763119577	0.0	0.9614774763119577	0.9614774763119577
200	1.8888888888888888	0.8878125266598993	0.04943022863644218	0.8383822980234571	0.9372427552963415
80	0.7555555555555555	0.9538635781965836	0.039654303679796575	0.914209274516787	0.9935178818763802
153	1.45	0.8923181469179502	0.049590144115868894	0.8427280028020813	0.9419082910338191
158	1.4972222222222222	0.9126310927805185	0.04981874187708434	0.8628123509034341	0.9624498346576028
180	1.7	0.9023584197970405	0.04952174668089433	0.8528366731161461	0.9518801664779348
140	1.3222222222222222	0.920720407069972	0.04838218205315559	0.8723382250168165	0.9691025891231276
65	0.6138888888888889	0.9119213765571141	0.04983425688251841	0.8620871196745957	0.9617556334396326
80	0.7555555555555555	0.9365435436406702	0.04878366621755635	0.8877598774231138	0.9853272098582265
45	0.425	0.9769317890982918	0.04521286255512238	0.9317189265431695	1.0221446516534143
155	1.4638888888888888	0.9224842688663378	0.04976775159955441	0.8727165172667835	0.9722520204658922
100	0.9444444444444444	0.9110157649644709	0.047638059055601256	0.8633777059088696	0.9586538240200722
112	1.0652777777777778	0.9225681682458696	0.04925292490896215	0.8733152433369075	0.9718210931548318
215	2.0305555555555554	0.8717373525804559	0.04970917558843658	0.8220281769920194	0.9214465281688925
50	0.4722222222222222	0.7589441386662007	0.04834465184371266	0.7105994868224881	0.8072887905099133
226	2.1444444444444444	0.8387159158770654	0.049851166816271164	0.7888647490607943	0.8885670826933365
164	1.551388888888889	0.9034590633309845	0.04923902681717408	0.8542200365138104	0.9526980901481585
140	1.3222222222222222	0.8772283582361537	0.049979895671554274	0.8272484625645995	0.927208253907708
173	1.6388888888888888	0.9115567571064129	0.049730527962622735	0.8618262291437901	0.9612872850690357
150	1.4166666666666667	0.9344733195853888	0.04995929404005169	0.8845140255453371	0.9844326136254405
35	0.33055555555555555	0.7843191706580799	0.04521286255512238	0.7391063081029575	0.8295320332132022
145	1.3694444444444445	0.8864790795776627	0.04875342339009106	0.8377256561875717	0.9352325029677537
120	1.1333333333333333	0.9240105993826083	0.0479185937261727	0.8760920056564356	0.971929193108781
220	2.077777777777778	0.8732981451080438	0.049273282770230235	0.8240248623378136	0.9225714278782741
125	1.1805555555555556	0.9288541400067676	0.04991340569621323	0.8789407343105543	0.9787675457029809
185	1.7472222222222222	0.8866038612036646	0.04984408503771051	0.8367597761659541	0.9364479462413752
180	1.7	0.9066745708642923	0.049516573846211984	0.8571579970180803	0.9561911447105043
95	0.8972222222222223	0.9165127628841712	0.04771535310878729	0.8687974097753839	0.9642281159929584
110	1.038888888888889	0.9111873880284234	0.048571304055965235	0.8626160839724581	0.9597586920843886
55	0.5194444444444445	0.7486682992645307	0.048144466090063884	0.7005238331744669	0.7968127653545946
214	2.0236111111111112	0.869516072914251	0.049817162079629655	0.8196989108346214	0.9193332349938806
55	0.5194444444444445	0.9673011581762813	0.04899484262833926	0.918306315547942	1.0162960008046205
143	1.3555555555555556	0.880680720499272	0.04884998939394728	0.8318307311053248	0.9295307098932193
60	0.5666666666666667	0.9130342334183704	0.04834465184371265	0.8646895815746578	0.961378885262083
90	0.85	0.8908310804254762	0.04978015388439136	0.8410509265410848	0.9406112343098676
165	1.5583333333333333	0.8693749613891116	0.049742244508713215	0.8196327168803984	0.9191172058978249
130	1.2277777777777779	0.874113172102174	0.04839591939903853	0.8257172527031355	0.9225090915012125
215	2.0305555555555554	0.8803241815693107	0.049359436918654874	0.8309647446506558	0.9296836184879655
179	1.6930555555555555	0.9027154652954941	0.04892613449088697	0.8537893308046071	0.9516415997863811
190	1.7944444444444445	0.9050618174382992	0.04964012801897374	0.8554216894193254	0.9547019454572729
55	0.5194444444444445	0.7486682992645307	0.048144466090063884	0.7005238331744669	0.7968127653545946
232	2.198611111111111	0.9065463841748092	0.04908051407762609	0.8574658700971831	0.9556268982524352
50	0.4722222222222222	1.0	0.0	1.0	1.0
85	0.8027777777777778	0.8908211853686261	0.049761847490338275	0.8410593378782878	0.9405830328589644
180	1.7	0.8596306309220108	0.04927203727295572	0.810358593649055	0.9089026681949665
170	1.6055555555555556	0.9186320164975336	0.04883363068867584	0.8697983858088577	0.9674656471862094
95	0.8972222222222223	0.924632940214549	0.049107037012312005	0.875525903202237	0.973739977226861
105	1.0041666666666667	0.9186016018282304	0.04965696414513263	0.8689446376830977	0.968258565973363
30	0.2833333333333333	0.9807387381559789	0.03775137951107709	0.9429873586449018	1.018490117667056
175	1.6527777777777777	0.8491644981980877	0.049971482762674636	0.7991930154354131	0.8991359809607623
55	0.5194444444444445	0.9541336330023105	0.04688816778765174	0.9072454652146588	1.0010218007899623
184	1.7402777777777778	0.8920928070696819	0.04975276651494083	0.842340040554741	0.9418455735846227
185	1.7472222222222222	0.886724496329653	0.048760584098705505	0.8379639122309475	0.9354850804283585
180	1.7	0.8730870872813405	0.049337487641332146	0.8237495996400084	0.9224245749226727
75	0.7083333333333334	0.6889705655976859	0.04850881072643528	0.6404617548712506	0.7374793763241212
120	1.1333333333333333	0.9256439296994305	0.04786943827292073	0.8777744914265098	0.9735133679723513
185	1.7597222222222222	0.9177260899262296	0.04991172114128503	0.8678143687849446	0.9676378110675147
205	1.9361111111111111	0.9021710133433064	0.04333894075706882	0.8588320725862376	0.9455099541003752
160	1.511111111111111	0.8931574239957891	0.049450431176726345	0.8437069928190628	0.9426078551725154
30	0.2833333333333333	0.9614774763119577	0.030823872296099467	0.9306536040158582	0.9923013486080572
201	1.9083333333333334	0.8877668578551549	0.04999729701399715	0.8377695608411577	0.937764154869152
125	1.1805555555555556	0.9192612618440212	0.048706789128224896	0.8705544727157963	0.9679680509722461
90	0.85	0.909727327016522	0.04848234598467099	0.8612449810318511	0.958209673001193
165	1.5583333333333333	0.8929639642553439	0.049638502032236936	0.8433254622231069	0.9426024662875808
35	0.33055555555555555	0.7843191706580799	0.04521286255512238	0.7391063081029575	0.8295320332132022
180	1.7	0.8854881551668274	0.04983586882368997	0.8356522863431375	0.9353240239905174
167	1.5847222222222221	0.917954526065528	0.04986826597501716	0.8680862600905108	0.9678227920405451
100	0.9444444444444444	0.9293536041135186	0.04978015388439135	0.8795734502291273	0.97913375799791
195	1.8416666666666666	0.8665143178216763	0.04905047899670761	0.8174638388249688	0.9155647968183839
45	0.425	0.7715034979349086	0.046519662926410396	0.7249838350084982	0.818023160861319
130	1.2277777777777779	0.9031135142128256	0.04816256211253719	0.8549509521002884	0.9512760763253628
55	0.5194444444444445	0.9769317890982918	0.04521286255512238	0.9317189265431695	1.0221446516534143
235	2.2194444444444446	0.8599908755992093	0.04914452483609191	0.8108463507631174	0.9091354004353012
140	1.3222222222222222	0.9186320164975337	0.0487184080747919	0.8699136084227418	0.9673504245723256
150	1.4166666666666667	0.8865435436406702	0.04931846017358526	0.837225083467085	0.9358620038142554
225	2.125	0.8602318954773699	0.04954067256366202	0.8106912229137079	0.9097725680410319
90	0.85	0.9596306309220107	0.03538466194571298	0.9242459689762977	0.9950152928677237
115	1.086111111111111	0.890272672983478	0.04925292490896215	0.8410197480745158	0.9395255978924402
90	0.85	0.911015764964471	0.047638059055601256	0.8633777059088698	0.9586538240200723
195	1.8416666666666666	0.8715604889564249	0.049339115846158264	0.8222213731102667	0.9208996048025831
105	0.9916666666666667	0.9240105993826083	0.0479185937261727	0.8760920056564356	0.971929193108781
155	1.4638888888888888	0.8886983654741644	0.04895079748630453	0.8397475679878599	0.9376491629604689
60	0.5666666666666667	0.8869657665816296	0.04834465184371265	0.838621114737917	0.9353104184253422
145	1.3694444444444445	0.8932812100101513	0.04869654680372427	0.844584663206427	0.9419777568138755
86	0.8222222222222222	0.8902726729834781	0.048482345984670994	0.8417903269988072	0.9387550189681491
165	1.5583333333333333	0.891647716742485	0.04844254455090732	0.8432051721915776	0.9400902612933923
30	0.2833333333333333	0.8073873815597881	0.0	0.8073873815597881	0.8073873815597881
140	1.3222222222222222	0.8695758845172651	0.04971468815004681	0.8198611963672183	0.9192905726673118
75	0.7083333333333334	0.9576956957604468	0.048191606005000664	0.909504089755446	1.0058873017654475
105	0.9916666666666667	0.905382582543732	0.049455087373308185	0.8559274951704239	0.9548376699170402
154	1.4569444444444444	0.8767370709325379	0.047969325836329284	0.8287677450962087	0.9247063967688672
185	1.7472222222222222	0.9016710830760869	0.04960754087932625	0.8520635421967606	0.9512786239554132
135	1.275	0.8964896200801749	0.04902018830040155	0.8474694317797733	0.9455098083805764
155	1.4638888888888888	0.880738738155979	0.04949743094005985	0.8312413072159192	0.9302361690960389
90	0.85	0.9394459463830159	0.048987846216591406	0.8904581001664246	0.9884337925996073
115	1.086111111111111	0.898346546799076	0.04965269177537998	0.848693855023696	0.947999238574456
130	1.2277777777777779	0.9070010161062275	0.049771942759129974	0.8572290733470975	0.9567729588653575
30	0.2833333333333333	0.9871591587706525	0.025167586340718064	0.9619915724299345	1.0123267451113707
30	0.2833333333333333	0.9871591587706525	0.025167586340718064	0.9619915724299345	1.0123267451113707
120	1.1333333333333333	0.9320015141975155	0.048581053292728056	0.8834204609047874	0.9805825674902436
170	1.6055555555555556	0.8503146226732439	0.04865123379133226	0.8016633888819116	0.8989658564645762
30	0.2833333333333333	1.0	0.0	1.0	1.0
180	1.7	0.905382582543732	0.049455087373308206	0.8559274951704239	0.9548376699170402
215	2.0305555555555554	0.8848096670224207	0.04956034915313687	0.8352493178692838	0.9343700161755576
45	0.425	0.7715034979349086	0.046519662926410396	0.7249838350084982	0.818023160861319
45	0.425	0.7715034979349086	0.046519662926410396	0.7249838350084982	0.818023160861319
330	3.1166666666666667	0.8898504500425182	0.049416956243816985	0.8404334937987011	0.9392674062863352
100	0.9444444444444444	0.7185747695882115	0.04857130405596523	0.6700034655322463	0.7671460736441768
135	1.275	0.8884658945491459	0.04965396728817167	0.8388119272609743	0.9381198618373175
50	0.4722222222222222	0.7589441386662008	0.04834465184371265	0.7105994868224882	0.8072887905099134
153	1.45	0.89428417570153	0.04997492436184661	0.8443092513396834	0.9442591000633765
120	1.1333333333333333	0.8756376375728867	0.04804507020316908	0.8275925673697176	0.9236827077760558
65	0.6138888888888889	0.9266011471309283	0.04983425688251841	0.8767668902484099	0.9764354040134468
175	1.6527777777777777	0.8924999485188154	0.04988002811040327	0.8426199204084122	0.9423799766292187
205	1.9361111111111111	0.9012438485725935	0.04970721157598969	0.8515366369966039	0.9509510601485832
30	0.2833333333333333	0.8073873815597881	0.0	0.8073873815597881	0.8073873815597881
100	0.9444444444444444	0.909168919574524	0.04978015388439135	0.8593887656901326	0.9589490734589153
135	1.275	0.8868513512056617	0.04940088059251874	0.8374504706131429	0.9362522317981805
55	0.5194444444444445	0.7486682992645307	0.048144466090063884	0.7005238331744669	0.7968127653545946
110	1.038888888888889	0.8645909905247832	0.04816256211253719	0.8164284284122459	0.9127535526373204
30	0.2833333333333333	0.9807387381559789	0.03775137951107709	0.9429873586449018	1.018490117667056
65	0.6138888888888889	0.9266011471309283	0.04983425688251841	0.8767668902484099	0.9764354040134468
110	1.038888888888889	0.8645909905247832	0.04816256211253719	0.8164284284122459	0.9127535526373204
165	1.5583333333333333	0.896770450473761	0.04950329011395428	0.8472671603598068	0.9462737405877153
137	1.301388888888889	0.8839489484633157	0.04925187677738688	0.8346970716859289	0.9332008252407026
80	0.7555555555555555	0.9374737814438964	0.049107037012312	0.8883667444315844	0.9865808184562084
45	0.425	0.7715034979349086	0.046519662926410396	0.7249838350084982	0.818023160861319
55	0.5194444444444445	0.7339885286907164	0.04983425688251841	0.684154271808198	0.7838227855732348
240	2.2666666666666666	0.8572954952623917	0.04994226980540547	0.8073532254569862	0.9072377650677972
115	1.086111111111111	0.9396657833847826	0.04784985228731145	0.8918159310974711	0.987515635672094
100	0.9444444444444444	0.7427963910350049	0.04816256211253719	0.6946338289224677	0.7909589531475422
185	1.7472222222222222	0.8884658945491462	0.04983314453995992	0.8386327500091862	0.9382990390891061
215	2.0305555555555554	0.8557239177854311	0.04980210405809534	0.8059218137273357	0.9055260218435265
95	0.8972222222222223	0.91620806519419	0.049456475041263	0.8667515901529269	0.965664540235453
75	0.7083333333333334	0.9266011471309283	0.04983425688251841	0.8767668902484099	0.9764354040134468
160	1.511111111111111	0.8871591587706527	0.04964538696886698	0.8375137718017857	0.9368045457395197
95	0.8972222222222223	0.8990765773050265	0.04898784621659141	0.8500887310884351	0.948064423521618
30	0.2833333333333333	1.0	0.0	1.0	1.0
60	0.5666666666666667	0.9641161163751205	0.046519662926410396	0.9175964534487101	1.0106357793015308
294	2.779166666666667	0.8779371915267975	0.04730364304933559	0.830633548477462	0.925240834576133
