annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
430	4.061111111	0.765116279	0.049884473	0.715231806	0.815000752	FALSE	FALSE	FALSE
440	4.155555556	0.772727273	0.049960161	0.722767112	0.822687434	FALSE	FALSE	FALSE
490	4.627777778	0.740816327	0.049960717	0.69085561	0.790777043	FALSE	FALSE	FALSE
405	3.825	0.760493827	0.049860091	0.710633736	0.810353918	FALSE	FALSE	FALSE
425	4.013888889	0.767058824	0.04989817	0.717160653	0.816956994	FALSE	FALSE	FALSE
492	4.654166667	0.718181818	0.049814612	0.668367206	0.76799643	FALSE	FALSE	FALSE
560	5.288888889	0.739285714	0.049927229	0.689358485	0.789212943	FALSE	FALSE	FALSE
460	4.344444444	0.758695652	0.049791214	0.708904439	0.808486866	FALSE	FALSE	FALSE
477	4.5125	0.761458333	0.049882557	0.711575776	0.81134089	FALSE	FALSE	FALSE
600	5.666666667	0.756666667	0.049787899	0.706878767	0.806454566	FALSE	FALSE	FALSE
455	4.297222222	0.742857143	0.049872496	0.692984647	0.792729639	FALSE	FALSE	FALSE
415	3.919444444	0.809638554	0.049790625	0.759847929	0.859429179	FALSE	FALSE	FALSE
575	5.430555556	0.725217391	0.049955895	0.675261496	0.775173286	FALSE	FALSE	FALSE
585	5.525	0.753846154	0.049767896	0.704078258	0.80361405	FALSE	FALSE	FALSE
612	5.7875	0.743089431	0.049681049	0.693408381	0.79277048	FALSE	FALSE	FALSE
459	4.3375	0.74076087	0.04977556	0.69098531	0.79053643	FALSE	FALSE	FALSE
475	4.486111111	0.76	0.049984536	0.710015464	0.809984536	FALSE	FALSE	FALSE
436	4.127777778	0.775	0.049811575	0.725188425	0.824811575	FALSE	FALSE	FALSE
627	5.929166667	0.741269841	0.049793193	0.691476648	0.791063035	FALSE	FALSE	FALSE
545	5.147222222	0.733944954	0.049814474	0.68413048	0.783759428	FALSE	FALSE	FALSE
615	5.808333333	0.704065041	0.049645847	0.654419193	0.753710888	FALSE	FALSE	FALSE
545	5.147222222	0.730275229	0.049636263	0.680638966	0.779911493	FALSE	FALSE	FALSE
500	4.722222222	0.762	0.04973831	0.71226169	0.81173831	FALSE	FALSE	FALSE
435	4.108333333	0.763218391	0.049861465	0.713356926	0.813079856	FALSE	FALSE	FALSE
545	5.147222222	0.730275229	0.049898541	0.680376689	0.78017377	FALSE	FALSE	FALSE
505	4.769444444	0.748514851	0.049844783	0.698670069	0.798359634	FALSE	FALSE	FALSE
30	0.283333333	1	0	1	1	TRUE	FALSE	FALSE
435	4.108333333	0.763218391	0.049861465	0.713356926	0.813079856	FALSE	FALSE	FALSE
519	4.904166667	0.743269231	0.049942512	0.693326719	0.793211743	FALSE	FALSE	FALSE
515	4.863888889	0.778640777	0.049837989	0.728802788	0.828478766	FALSE	FALSE	FALSE
501	4.741666667	0.778217822	0.049920276	0.728297546	0.828138097	FALSE	FALSE	FALSE
390	3.683333333	0.784615385	0.049954357	0.734661028	0.834569742	FALSE	FALSE	FALSE
434	4.101388889	0.764942529	0.049723684	0.715218844	0.814666213	FALSE	FALSE	FALSE
450	4.25	0.782222222	0.049801501	0.732420721	0.832023723	FALSE	FALSE	FALSE
480	4.533333333	0.78125	0.049623725	0.731626275	0.830873725	FALSE	FALSE	FALSE
560	5.288888889	0.6875	0.049664613	0.637835387	0.737164613	FALSE	FALSE	FALSE
457	4.323611111	0.742391304	0.049890781	0.692500524	0.792282085	FALSE	FALSE	FALSE
505	4.769444444	0.796039604	0.049944409	0.746095195	0.845984013	FALSE	FALSE	FALSE
487	4.606944444	0.783673469	0.049787089	0.73388638	0.833460559	FALSE	FALSE	FALSE
399	3.770833333	0.74625	0.049424445	0.696825555	0.795674445	FALSE	FALSE	FALSE
423	4	0.791372549	0.049810142	0.741562407	0.841182691	FALSE	FALSE	FALSE
350	3.305555556	0.794285714	0.049795796	0.744489918	0.844081511	FALSE	FALSE	FALSE
520	4.911111111	0.776923077	0.04976025	0.727162827	0.826683327	FALSE	FALSE	FALSE
490	4.627777778	0.771428571	0.049892991	0.72153558	0.821321563	FALSE	FALSE	FALSE
489	4.620833333	0.742346939	0.049554744	0.692792195	0.791901683	FALSE	FALSE	FALSE
565	5.336111111	0.743362832	0.049637694	0.693725138	0.793000526	FALSE	FALSE	FALSE
355	3.352777778	0.785915493	0.049934004	0.735981489	0.835849497	FALSE	FALSE	FALSE
520	4.911111111	0.730769231	0.049604784	0.681164447	0.780374014	FALSE	FALSE	FALSE
545	5.147222222	0.743119266	0.049824088	0.693295178	0.792943355	FALSE	FALSE	FALSE
590	5.572222222	0.759322034	0.049832432	0.709489602	0.809154466	FALSE	FALSE	FALSE
522	4.9375	0.752380952	0.049630068	0.702750884	0.802011021	FALSE	FALSE	FALSE
575	5.430555556	0.747826087	0.04986809	0.697957997	0.797694177	FALSE	FALSE	FALSE
515	4.863888889	0.790291262	0.049974563	0.740316699	0.840265825	FALSE	FALSE	FALSE
485	4.580555556	0.773195876	0.049959191	0.723236686	0.823155067	FALSE	FALSE	FALSE
485	4.580555556	0.734020619	0.049658641	0.684361978	0.783679259	FALSE	FALSE	FALSE
357	3.391666667	0.789041096	0.0494906	0.739550496	0.838531696	FALSE	FALSE	FALSE
435	4.108333333	0.76091954	0.049989127	0.710930413	0.810908667	FALSE	FALSE	FALSE
540	5.1	0.735185185	0.049952494	0.685232691	0.785137679	FALSE	FALSE	FALSE
517	4.890277778	0.743429487	0.049914378	0.693515109	0.793343866	FALSE	FALSE	FALSE
550	5.194444444	0.741818182	0.049950672	0.69186751	0.791768853	FALSE	FALSE	FALSE
481	4.552777778	0.736082474	0.049931943	0.686150531	0.786014417	FALSE	FALSE	FALSE
415	3.919444444	0.76626506	0.049752369	0.716512691	0.816017429	FALSE	FALSE	FALSE
400	3.777777778	0.745	0.04978668	0.69521332	0.79478668	FALSE	FALSE	FALSE
534	5.045833333	0.757943925	0.049998094	0.707945831	0.807942019	FALSE	FALSE	FALSE
300	2.833333333	0.823333333	0.049383311	0.773950022	0.872716645	FALSE	FALSE	FALSE
