annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
455	4.297222222	0.718278227	0.049936894	0.668341333	0.76821512	FALSE	FALSE	FALSE
415	3.919444444	0.756209529	0.04945222	0.70675731	0.805661749	FALSE	FALSE	FALSE
420	3.966666667	0.731571117	0.049789055	0.681782062	0.781360172	FALSE	FALSE	FALSE
360	3.4	0.750568498	0.049437183	0.701131315	0.800005681	FALSE	FALSE	FALSE
335	3.163888889	0.788951023	0.049747631	0.739203392	0.838698653	FALSE	FALSE	FALSE
413	3.905555556	0.730968209	0.049907885	0.681060324	0.780876094	FALSE	FALSE	FALSE
30	0.283333333	0.948636635	0.025167586	0.923469049	0.973804221	FALSE	FALSE	FALSE
437	4.134722222	0.736597452	0.04939182	0.687205632	0.785989272	FALSE	FALSE	FALSE
424	4.006944444	0.744623872	0.049759768	0.694864105	0.79438364	FALSE	FALSE	FALSE
322	3.048611111	0.799187096	0.049733512	0.749453584	0.848920608	FALSE	FALSE	FALSE
395	3.730555556	0.751037735	0.049586952	0.701450784	0.800624687	FALSE	FALSE	FALSE
405	3.825	0.754978052	0.049690854	0.705287199	0.804668906	FALSE	FALSE	FALSE
390	3.683333333	0.760713894	0.04976752	0.710946374	0.810481414	FALSE	FALSE	FALSE
462	4.370833333	0.751218007	0.049931956	0.701286051	0.801149963	FALSE	FALSE	FALSE
270	2.55	0.821850577	0.049899282	0.771951295	0.87174986	FALSE	FALSE	FALSE
493	4.661111111	0.772103827	0.049701008	0.722402819	0.821804835	FALSE	FALSE	FALSE
420	3.966666667	0.718959529	0.049964643	0.668994886	0.768924173	FALSE	FALSE	FALSE
455	4.297222222	0.722236152	0.04951708	0.672719073	0.771753232	FALSE	FALSE	FALSE
332	3.143055556	0.772288521	0.049779839	0.722508682	0.822068359	FALSE	FALSE	FALSE
295	2.786111111	0.764247834	0.049789489	0.714458344	0.814037323	FALSE	FALSE	FALSE
390	3.683333333	0.729587473	0.049789182	0.67979829	0.779376655	FALSE	FALSE	FALSE
295	2.786111111	0.80633758	0.049975461	0.756362119	0.85631304	FALSE	FALSE	FALSE
415	3.919444444	0.755221177	0.049915447	0.70530573	0.805136623	FALSE	FALSE	FALSE
180	1.7	0.807354728	0.049988279	0.757366448	0.857343007	FALSE	FALSE	FALSE
